tid,text,gt
285,"Lindo mañana verla💘, Que buen tema Heatens, Que lindo día hoy.. junto a la familia, que más puedo pedir!!, Te deja de cama el sol y la pileta, Me acostumbre a no contar la mayoría de cosas que hago y me va mejor.. kcyo, está difícil mar.. jajajaja, Los detalles me re llenan, Como la extraño👊🏻, Extrañaba esa sensación de estar en familia, re cómodo compartiendo cosas.., , Estaban todos re quebrados ayer, JAJAJAJAJAJJA *la gente*, Haciéndolo muy lento, en mi habitación como tiene que serr, Triunfo tanto en la vida que, compre un vidrio templado y cuando lo abro estaba roto 😂, Es increíble como me gusta todo tipo de música.. te puedo saltar de cumbia villera a tango aprox, Está sería la falsa casual? Ajajaja, Dicen que después de las 2 a.m siempre se toman malas desiciones, Siempreee una demás, Q chabon como arruino las cosas 😩😩😩, para los q tenemos iPhone sabemos jajaja, Alguien que calme a Marlene por favor, La tonada de la gente del interior es genial, Me da paja leerlo, léanlo y resúmanme gracias, flujo de ella, Las pecas, El vientito que entra por la ventana es todo lo que está bien, ah la humildad te la debo jajajajajajaja nos tenemos q juntar down, q necesidad de cortarlo así a EL jajaj, Se me salió el arito de la nariz y lo tire con toda la bronca jajaja, amigo tenes más likes que nose hdp, No me duermo ni ahí con los gedes estos, Las minas machito no me caben ni ahí, sinceramente no me llama el fútbol tengo las cosas x basquet jajaja, Estoy enamorao de cuatro babyyyy, Si te cagaron una vez, es obvio que lo volverían hacer una y otra vez, Ayer soñé que lloraba y me levante llorando KE, No hay con que darle a la sensación de cuando te depilas y te acostas... jajajaja, Sueño 😴, pero los pibes no necesitamos, Con un tipo muy sabio 🤚🏻, Es el amor de mi vida, Si estás leyendo esto, sos mi novia, Me está copando mucho marlennnnnnneee, vos por q me conoces 🤣, Si dos personas se quieren tienen que estar.. sin importar las boludeces que digan los demás, tiene el autoestima muy alto ese muchacho",1
286,"gracias!!!, Mira  ! Deberíamos visitar algunas!!!, Psicóloga Janet Noseda analiza el caso ‘Arenito’: “La orientación sexual no se cambia”  vía, fuck! No soy buena ni calculando gatitos!, yo también digo 60! 😺, si el mundo fuera un lugar justo no sería nunca más presidente de ni una vaina, Hola! Tengo una consulta y no contestan el teléfono, ¿hay algún correo electrónico al que pueda escribir?, 🐱🐱🐱🐱🐱🐱🐱🐱🍷(Ahí están mis 8 gatitos!), Lo leí citar a Silvio Rodríguez y... Calzones a media asta!! 
😻😻😻😻😻😻, si hoy hablamos de corresponsabilidad parental, es precisamente porq hemos cuestionado nuestros roles de género, el que mencionas es precisamente un tema de género, nosotras estábamos ""hechas"" para criar, yo lo veo todos los días en tribunales, creo que la manipulación no es un tema de género, si no de especie, mi corazón ronroneo con esto! ❤❤❤❤❤, Acabo de cachar, que se van a cumplir 20 años desde que dejé de comer carne!
Csm la vejez! 😱😱😱😱, lo mismo me pregunto, ¿Tienes tú el d° a martirizar a una niña viva? ¿Hacer pedazos a una niña te hace buena?, corrijo era obligue, yo espero q ellas, nosotras y todas, podamos decidir, q nadie le impoga a otra su moral, la oblige a ser martir, no podría decirle que tiene que soportar un embarazo después de una violación, porque mi moral así se lo indica, ¿Serías tú capaz de decirle a una mujer que está obligada a un embarazo y a parir? Yo no tendría ❤ para eso, Perrito encontrado en Diego Portales con Nemesio Vicuña (La Florida), tiene un collar rojo con una campanita, si al…, que miedo el mundo, también está en Netflix?, 4 embarazos de violaciones? A los 11 o 13 años? Por supuesto que tú situación no se compara, te falta empatía, mi corazón está lleno de amor por las niñas que ya nacieron, no las obligaría a soportar un embarazo, Vengo a quebrarles mi chaleco de gatitos!! 😻😻😻, ""... no se le pide el nombre del violador"" 🙄🙄🙄🙄🙄 respuesta irónica a un tuit estúpido, Me compré un computador! Me siento tan adulta!!!!, y cuál era su idea? Que cerraramos el congreso? Súper demócratas!",0
287,"Que sinvergüenzas, Dios !, Increíble, la suerte siempre acompaña a estos países. Este milagro a otro país no top no le pasa, Increíble la suerte de la Argentina jaja, Esa lesión del galvis está rara. Parece que pudo más el berrinche de asdrubal cabrera, Tanto que se lesionó galvis de la nada.., Ahora con que cara buscan a asdrubal cabrera?, Ya empezaron las palancas, Por eso nunca ganamos., Que robo las aguilas, Hasta octubre  esperamos que hayan cambios para la proxima. Cardenales siempre ! Vamos., Este tipo dorante no aprende. Cuando Franklin morales hizo algo bien como para traerlo en este momento?, Cardenales ayudo al pitcheo de aguilas hoy. Siempre por arriba del pitcher en la cuenta y le tiran a todo., Coño e la madre como van a regalar dos out con toques perdiendo por 3. Que bolas, Vamos pues cardenales a echar el resto vamos., Coño dejen pichar a ese cabrón.  Que guebo de tirarlo a todo de una vez., No hay mañana Dorante ! A sacar a rivero de una.., Hasta octubre. . Hoy tampoco contaremos con rivero.., Vamos pues nojoda a jugar como nunca mañana cardenales !, Coño como pesa ese juego de ayer..  A salir a matar mañana con rivero., Cómo va a pesar ese juego que dejamos escapar ayer si hoy se gana.. Se empataba esa mierda., Será que sale Hassan pena hoy por ese último out? Ya que ayer no lo sacaron y hoy estará fresco., Increíble las cosas que le pasan a cardenales. Más allá de que dorante la cago.  Si no hubiera picado esa pelota en la base, Vamos equipo  Ganar dos allá no es imposible. Jugamos mejor de visitante vamos por dos para traer la serie a brqto Vamos., Meneses no está disponible?, Cómo hace falta un endy chavez una chispa bateadora que no tuvieron contra bravos y que aún no aparece. Mal escogencia., Que robo, Quedo de tercero y se lo dieron.., Buena opción.  Ya que de unos días para acá necesitamos lo que no se pensaba q íbamos a necesitar, Una chispa en el bateo., Ya con H. Perez seria pensando en la ida de ildemaro no?",1
288,"24 horas transcurridas y el agua se sigue derramando. ¿Que les sucede, que no les importa el desperdicio de este lí…, 24 horas transcurridas y el agua se sigue derramando. ¿Que les sucede, que no les importa el desperdicio de este lí…, Fuga de agua      Sn Nicolás Totolapan M. Contreras Av. Buenavista 42, Me gustó un video de  de   Aeromexico's Ad in Response to Donald Trump, Me gustó un video de   TYER WIND CONVERTER, ¿Gasolina gratis para los diputados? Deténlos firmando aquí, Gasolina y mentiras presupuestales del presidente  vía, Me gustó un video de   Cada vez valemos menos, Increíble que no se ha construido 1 refinería eficiente y sacar más provecho de las actuales., Mandar a la chingada todo los burócratas de los últimos 25 años, fusilarlos, regresar todo lo robado y a trabajar en serio., Esto circuló en Facebook, Treintona y perfecta para ser mamá de mis futuros hijos! 😍😜, Me gustó un video de   El Imperio Romano, DEBES ELIMINAR DEL PROYECTO DE LA CONSTITUCIÓN DE LA CDMX EL ART. 21, INCISO.    vía, ¿Que 2/3 de la fauna salvaje desaparecerá en 2020? Así es como vamos a frenar la próxima gran extinción. Firma y RT:, Electoral College Electors: Electoral College Make Hillary Clinton President on December 19 - ¡Fi...  vía, Electoral College Electors: Electoral College Make Hillary Clinton President on December 19 - ¡Fi...  vía, Me ha gustado un vídeo de  ( - Teaser Estoril Conferences 2017)., Me ha gustado un vídeo de  de  ( - Trump Clinton singing Time of my life (LuckyTV))., Me gustó un video de   Donald Trump vs. Hillary Clinton Debate Cold Open - SNL, Acabo de firmar para tener un Santuario de Ballenas en el Océano Atlántico Sur, firma la petición en, Así expulsa el crimen organizado a los rarámuris de sus territorios en México  vía, Me ha gustado un vídeo de  ( - IMPORTANT - Save The Day)., Simulacro alerta sísmica general!!, pide diseños para contratar, no lo hace y pide superarlo, 8 millones de estadounidenses fuera de su país podrían detener a Trump. Esta herramienta hará que todos voten. RT",1
289,"Lo malo de canciones como shape of you es que son tan pegajosas que intentas hacer algo serio y siempre está en tu cabeza 🙈, Me pregunto quién le rompió el corazón a Ed Sheeran, pasó de casémonos a one night stand en un disco 😂, Quizá debí haberme ido más lejos así tipo Japón  😂, La manzana de la discordia., Ando bien emo :(, Ay ya :( mucho estrés, Ese momento cuando estás haciendo tu formulario para el examen y Spotify quiere darte una señal., Bueno, para practicar al menos 😂, Felicidad es que la segunda vez que haces el examen que reprobaste entiendas todo 😍, Después de ochenta horas en la biblio, a mi cama por fin 🙌🏻, Ese momento cuando has perdido toda orientación en el tiempo/espacio 👀, No bueno, además es miércoles, olviden mi tuit anterior 😂, Felicidad es agarrar el mejor lugar en la biblio en martes 🙃, Tú eres puro, puro chantaje., Sigur Ros
Sigur Ros
Sigur Ros 

❤️, He tenido demasiados mind blows el día de hoy 😂, Ese precioso momento cuando entiendes lo que estás estudiando 🙌🏻, Ese micro momento de felicidad cuando sigur ros va a venir a Amsterdaaaaaaaaaaam!!!!, famoso es y su perfil en cada urna griega estaaaaa 🎵🎤, ""¿Que valor puede tener la vida si el primer ensayo para vivir es la vida misma?"", Ya estudié tanta química que ya hasta le agarré cariño., De esas veces que tu cerebro dice yaaaaaa 😩, La vida sin quesadillas con queso sería un error 🤓, Extraño los abrazos mexicanos :(, De esas veces que tomas el masaje de un euro y dices, esto es lo más cercano a contacto físico en el 2017 😂😂, De esas veces que quieres mandarle a tu papá canciones viejitas pero no tiene Facebook/Twitter/Celular ni contesta el teléfono de la casa :(, Viernes con v de vamos a la biblioteca 🙈, Aquí despertando a las 3 de la mañana porque sigues soñando con tu examen de ayer ✌️😩, Felicidad es encontrar un molcajete en el súper en Holanda 😂, A veces querer no es suficiente para lograr algo., Cuando un presidente te hace pasar de, creo que no podría vivir aquí a, aprendamos neerlandés!",0
290,"Consulta. Con qué nombre busco la app del club en iphone? Ya está disponible para descargarla?, Mi entrada para hoy tiene como fecha 28/01, es para occidente. Alguien sabe si tendré problemas con eso?, Por eso detesto los chistes cojudos que hacen sobre los huaycos en Lima Este. Vean lo jodido que es estar en uno., Mis viejos almorzando de lo más rico en Barrunto y me mandan fotos... yo... comiendo mi galleta de soda con Pepsi., pero puedes meterte tus chelas tranquilo, puedes entrar con banderas, bengalas. Si te ven en una palomillada, para la calle, clubes no quieren pagar como debe ser. Fui a 3 partidos en Brasil, y allá el nivel de seguridad es impresionante., en otros países policía solo cuida fuera, adentro se encarga seguridad particular. Ellos sí chambean duro y parejo., los policías designados al estadio son muy hueveros, siento yo. Por no chambear acusan a todos y cagan todo., ño!!!, En Chosica no hay servicio de Sedapal, es de la misma muni. Es por horas, la gente qué hace... compra tanques de agua. Listo., No sé quién tomó la foto, pero ES ESPECTACULAR., Camión que lleva ladrillos, a punto de caerse, circula en evitamiento. Sin placas, destartalado., sí, seguro. Estoy en ñaña hay poca agua en la pista y carapongo nada de nada., ¡Ramiro Prialé inundada! Sensacionalistas. Acabo de pasar y es poco lo que se ha desbordado, si se puede decir así. Alarmistas al mango., qué jodido. Si tuvieras una foto de más cerca sería genial para ver lo qué ha ocurrido., yo vivo por ahí, me ha sorprendido ver eso. Han cerrado la zona? están haciendo trabajos?, cuándo ha pasado eso?, Me avisan para juntar toda esa info en un mapa de Google y difundirla. Así los interesados en apoyar la tendrán más fácil. ¡Gracias!, Amigos, si saben de puntos de recolección de víveres / ropa para los damnificados de Chosica - Chaclacay y Sta. Eulalia (...), Es como si Nike dijera ""ok, con los más pobres hagamos Control C - Control V y solo cambiemos colores originales""",1
291,"El jefe del Consejo Europeo define a Trump como una “amenaza exterior”  via, Visita de lujo, Carlos Vives en, Gracias 😘😘😘😘, Bien dicen que ""una imagen dice más que mil palabras..."", Besotes Erick, felicidades otra vez, muchos besos Juan!, de acuerdo, pero de lo peor, y aqui tambien!!, triste realidad!
Saludos, espero que no 😱😱, soy católica, La diferencia entre las palabras de un verdadero líder y un político más, lo peor, ya lo aprendí, Ojalá nunca tengan que arreglar nada comprado en  es como misión imposible. Los peores, así es, pero no, pura frialdad.
Un beso, de acuerdo, Cerrando semana en  
    
Gracias…, ""En defensa de México"" 👏🏻👏🏻👏🏻, de acuerdo! Afán de protagonismo!, Para variar los intereses partidistas y personales van antes que cualquier otra cosa, por eso no avanzamos!, happy birthday to you!!!! Que sean muchos más y que te consientan mucho.
Besos, en vivo por Las Estrellas con   y  y también en, Menos de 24 horas de prisión para el exgobernador de Nuevo León, Rodrigo Medina..., Y cuando crees que lo has visto todo, aparece la portada de  como la ven?, Cada vez están más cerca las elecciones en el Estado de México, Ilógico que alguien hable de un valor que simplemente no conoce... RESPETO, Por lo menos todavía hay personas sensatas, el problema será ver quién las releva..., El Presidente  le responde así a, Así las cosas con  ""...Si México no quiere pagar por el muro, será mejor cancelar la reunión del pr…, El ex gobernador de Nuevo León  en la cárcel (al menos hasta el 24 de febrero)... hay que evitar que se escapen, eres una linda!!!, todavía no, unas semanas más 👶🏻👶🏻, muchos saludos, gracias Max! Muchos besos, Buenas noches!! Los espero mañana temprano en  gracias por el outfit de hoy, mil gracias 😘😘😘, ""Olvídense de México. El muro de Trump lo vamos a pagar tú y yo"", Dejar el TLCAN es lo más conveniente para México? Les dejo este artículo, y les importa?, anunció la construcción del muro en la frontera con México, también la creación de más centros de detención de inmigrantes, que descaro",0
292,"Muy buena la vuela d Aldo Rómulo al programa además me río mucho con el Barti y todos  y lo demas., q agradó verla en las pantallas d  en  muy encantadora, bella y sencilla. Salu2 a gran  👍, Muy buena tu nota del 14 de Febrero en  tú naturalidad nos cautiva día tras día por favor nunca cambies eso. Te Amo ❤, pregúntele a  si lo del chaleco es 1 manda pa q salga campeón el Everton. Saludos a la Diosa  la Amo, En el día del amor en  un saludo a mujer más bella y maravillosa del  obvio q es  q me robó el ❤ la Amo 🌷, Tú forma de ser, tú alegría, carisma, talento y sublime belleza se agradece en el alma. Como no creer en el amor si existes tú ❤🌷, Siempre contigo e  con todo el deporte y la sublime belleza y encantó q tú le entregas. PD. Tus piernas son hermosas😍, Viendo  muy entretenido el programa muy buena música de fondo se nota la mano de  además su risa es cautivante ❤❤😍, Esa es mi niña hermosa excelente respuesta por eso y millones de otras cosas mas te Amamos Verónica Paz., Yo siempre lo he dicho tu talento no tiene techo pero aun t quedan muchos desafíos por alcanzar en nuestro Pais, Muy bueno el show de  en La Fiesta de la Independencia. Me encanta la voz de  y ademas esta muy linda, Lo único bueno q tiene Piqué es Shakira pero  e + Hermosa y Sexy q la colombiana y eso es decir mucho. Verito=Diosa ❤, En modo  con todo el Deporte y la conducción d  la Mejor y + Hermosa Periodista Deportiva d l…, no quiero entradas del Coló sólo quiero decir q  es mucho más bella y exquisita que Shakira saludos a, En modo  con toda la Info del fútbol Chileno con  cautivante, talentosa y hermosa periodista deportiva . Te Amo ❤❤😍😍, no se si decir buenos días o noche lo q si podría decir es buenas piernas y que te Amo mucho ❤❤❤, Estas demasiado bella ❤❤❤ es maravilloso despertar y verte bailar el tema despacito eres naturalmente encantadora, Muy Bien amigo y gracias por apoyar a la Diosa Veronica Paz igual q tu he tenido la suerte de conocerla y es 1 ❤",1
293,"me pagaron el 25 y ya volví a ser pobre 😢, bajo a las 8 😻, que fue, que asco tu redacción jajajaja pero si  sabe más., Creo que Vargas no rinde, solo aguanta un tiempo, jajaja estaba en el carro de papi con la luna arriba para el aire acondicionado pues jajaa, te acabo de ver regio por sucre ❤️, ouuu sandrita, lo lamento, de las mias 😎, Este hombre está loco., no entiendo lo que dices 😑, una invitación NUNCA se niega :3, aquí dentro hace frío, ¿Soy yo o hace frío?, Rougue one entre los nominados, jajajajajaj hermano traté de llamar a mi tia el sábado y su número me salía apagado :(, Cuando tu mejor amigo te invita al Estadio. Fue una bonita experiencia. Gracias 😇, La mejor foto del mundo., He fallado como periodista., los amo!, Como cuando lo encuentras pero lo tienes en la friendzone 🤔, amigo trabajo de 1 - 9pm, ¡Televisa y Univision se fusionaron!, perdón ayer, estaba con la hora para la chamba, te amo ♥, te amo, te extraño, te todo ♥, otro para ti :3, Amo la lluvia, Cuando te levantas temprano para ir al gym y tu amigo te quita las ganas de ir. Tu sabes quien eres. Te odio. Okey no, te adoro., ay por Dios, sales bello 🙄, Cuando  el chico más lindo del mundo, te llama 😇 

Te quiero amiguito ❤️
Pd. No me odies 🙊, deja de callarme oe ¬¬, jajajajajajajaj deberíamos juntarnos y ver netflix e.e, jajajajaajajaja por qué o por quién! jajaja ;3, ya se te pegó esa palabra jajajajaj, :( yo también pensé igual😔, Quiero ver ""Sing"" 😔, Quiero chifa., Tú eres esa libertad soñada ..., Será que sos un ángel., yo también :( pero me cambiaron de horario de nuevo ! Pero podemos almorzar, u año sin ir ... mis piernas están blancas!, no debes, eres hermosa!, ¡Feliz cumpleaños abuelita! Un beso hasta el cielo. Te extraño siempre 😞❤️️, 04:36 y yo sin poder dormir., Necesito unas vacaciones., Necesito vacaciones., jajajajajaja las extraño &lt;3, Cuando McDonald's te responde 😂, Quiero un McDonald's :(, ""Quiero estar solo"", apuntando la táctica, Con los más churros de América Televisión, Todo mal siempre., hijo ayer dejé atrás la grasa y yo trabajo hasta las 11pm :/",0
294,"Aranguren agradeció la ""comprensión"" ante aumento de tarifas, y dijo q ""el esfuerzo será recompensado""  CINISMO PURO, Ayer 5 paros x ganancias . Hoy despidos tarifazos recesion endeudamiento paritarias a la baja Que onda muchachos ?…, No se olviden que hoy empieza de nuevo la opereta Nisman, Despertate : Tambien vienen por vos, Cambio la mano amigo, Mañana aumenta la luz No se sabe cuanto, Macri se olvidó el decreto para dejar inamovible el feriado del 24 pero se acordó de emitir 17 mil millones d deuda, No hay argumentos para hablar d actualidad El presente y el futuro son malos Por eso hablan d Desap inmigr menores corrup K, La caza del tesoro  vía  LOS MORALES !!, Hoy  en solidaridad a los despedidos de la grafica AGR, que buen cuento edu ! Es un policial para chicos ?, Aca tenes otra  . Maestros del cinismo !, En Nueva Jersey reparten kits como los de Qunita que mandó destruir Bonadio  vía, Cinicos hdp redoblo la apuesta, Tambien anulan arreglos entre trabajadores y empresarios Esto recien empieza Estan dispuestos a todo, Osea en definitiva tampoco vas a tener el Ahora 12 sin interes Era logico porque no cumplen nada d lo q prometieron, Vos apestas Sucia, El mas grande de todos los tiempos se llama, Tambien se termina el Ahora 12 sin interes ., Aunque para el Jefe de Gabinete Peña hoy sea un dia de fiesta, Chuparle las medias a los yankees nunca dio buenos resultados .Trump acaba de suspender la importacion de  argentinos ., Para cerrar el dia ! sabias que en 13 dias te endeudaste por casi U$S 13 mil millones ? Debes mas ! sos mas pobre !, Por si no estas enterado 100.000 usuarios estan sin servicio electrico ! Ahora no se habla mucho de esto !, “Existe una gran...”  vía  Luis Miguel Etchevehere Pte SRA el gran luchador contra la corrupcion, Por dioss ! en manos de quien estamos !!, Lo unico q no pudieron privatizar en los 90 . Vienen de nuevo por el botin, Guillermo no fue a quejarse al cuarto arbitro !! Que raro !!",1
295,"Nuevos seguidores: 1, unfollowers: 0 (09:24), Nuevos seguidores: 0, unfollowers: 1 (00:57), Nuevos seguidores: 1, unfollowers: 1 (07:16), Nuevos seguidores: 0, unfollowers: 1 (22:39), Y pa mas re cacha, andaba robando...  BORRACHA, LOCA Y LADRONA., Nuevos seguidores: 2, unfollowers: 0 (14:17), Nuevos seguidores: 4, unfollowers: 1 (05:59), Nuevos seguidores: 1, unfollowers: 1 (21:12), Nuevos seguidores: 2, unfollowers: 2 (12:43), Nuevos seguidores: 1, unfollowers: 1 (04:27), jajajaja déjame hasta ahí. No los dices pero opinas como si los tuvieras. Hasta pronto SR. periodista imparcial incoloroAlbo, pero yo opino como hincha y dejo en claro mis colores. Cuales son los suyos? O solo es periodista???, el árbitro se cobró después como lo hace varios árbitros que corrigen errores posteriormente, y como PERIODOSTA te digo que el de buona fue penal contra san Luis  y en el primer t' se comieron uno contra Silva y..., acá soy Cruzado y en mi pega hago mi pega... Que no es fútbol precisamente. Por eso no pongo mi profesión en mi Bios., y no necesito ponerlo en mi BIOS para hacer que mi opinión PARCIAL valga. Usted parece que si..., si no la ejerce es TW. No la enarbole como bandera. Yo soy honesto, Cruzado, periodista..., y por qué se pone la CHAPA de PERIODOSTA? para que le crean??? Jjaja mal ahí, bueno repito. Son opiniones y yo no pienso lo mismo. Castillo a mi juicio era irremplazable. No matemos lo que tenemos, y ha jugado solo dos partidos..., a ellos les pagan por eso porque se lo ganan por su IMPARCIALIDAD AL OPINAR... no es el caso SR HINCHA., insisto. Son opiniones. Son jugadores distintos pero matarlo por eso? Casi le hace un gol de túnel al chancho ql, ya Sr. PERIODISTA lo dejo. De verdad c/u puede opinar lo que quiera pero no es el norte de la profesión., en todo caso jamás trabaría en el 13 jjaja es para zorras y madres. Es Ud???, opine lo que quieras . Yo soy periodista pero no es mi bandera al opinar. Sácalo de tu Bios y listo.",1
296,"hacía tantos años q no veía telesries chilenas, no me arrepiento!!de haber seguido  .Buena dsd el comienzo, shuu!!! Yap..sin duda alguna, los mejores actores en  , creible absolota%, buena escena de Mane y la MJosé Prieto, Se pasaron !!!!
Gobernación de Talca anuncia querellas por ""falsos damnificados"" de Santa Olga  vía, Doble puntaje nacional desmiente versión de porqué no fue invitado a desayuno con Bachelet  vía, Mucho más Humo que Resultados: El Fiasco del SuperTanker - Diario RedDigital, Leyeron esto?  maldad, care....que son. la cosa es descalificar y sembrar el odio, Fuerte el temblor oie en Los Andes, un saludo Karyto...asi te sientes más de su alma. :) 're sigo en fb. ., Grande  mal  .. hable bien señor periodista..1 es ser coloquial,otra cosa es matar el idioma publica%, no hay día en q no me ponga en su lugar y d3 vdd tiene tremenda fuerza interior, x muxo -, uno se derrumba.Fuerza!!, Mucha tristeza,tenemos el alma herida....:(, esa izquierda q nos dejó en pelotas en mnos dlos milicos?Nunca fueron crruptos?Jaja
La Dictadura del Proletariado"", amigo esa fotito es de hace años...super antigua....aunque debe estar fondeado quizá dónde!!!!, Hoy tds son expertos en combate al fuego,tds generales cndo la guerra aún no termina.D sus bocas sale sólo olor a water público.""déntrense"", He hecho nada comparado con lo q hacen los brigadistas, bomberos, y voluntarios.El tema es agradecer los apoyos, no estbmos preparados cm E°, Me indigna, q sigan sosteniendo""EL GOBIERNO NO HACE NADA""...si es así ¿como se ha coordinado el combate al fuego incontrolado?gente de m..a, nada pph!!! no deja hablar a.nadie en.su.program, entre ella y la jueza, la prefiero., siii, claro que dependerá de cada cual, depositarán en cta. rut el dinero. Asi lo determinó la justicia, explicaron que no tiene activada la tecnología x el mmnto, si bien cuenta con los instrumentos para hacerlo x ahora no puede., ¿  jueza? Diganle que ella no está en su programa, que deje de ser florero,no es muy agradable verla en esa actitud.",0
297,"Según su lógica provinciana, los burritos a huevo están hechos de burro., Desde Vietnam, no se veían peleas tan encarnizadas como las de los provincianos contra las quesadillas sin queso., Que me lleve detenido de donde quiera., Que me lleve preso, entre sus piernas., Yo nunca he sobornado a ningún policía de tránsito pero, sin que me lo pidiera a ella si le daba su mordida, en las…, Amicos, nunca lleguen a un bar preguntando cuánto cuestan los tragos para luego revisar su cartera a ver si les alcanza, deprimen a todos., El show del medio tiempo de ayer del  fue cagada, desde hace años todos son cagada, la  necesita mejores weyes de MKT., Ya no tenemos de pastor, puro suadero., Yo en la vida soy Inés Sainz entrevistando, nadie me hace caso., Me caga Brady pero, lo reconozco como uno de los grades, llegó al nivel de Montana y Young., ¡Estoy llorando!, Chínguen a su madre pinches  bien jugado culeros., Edelman es una mamada! UNA MAMADA., No vi el  del  y me enorgullece, cada vez lo hacen más mierda., El tercer cuarto es donde nacen las leyendas, donde los hombres se bañan de gloria o condenan su historia., Si no van a ver el  porque sólo consumen local, tampoco carguen gasolina, también es importada genios., Amigos, ¿cuál es su transmisión favorita? Veré el  por donde ustedes más voten., Gordo con título universitario que se respete, jugó Football Americano y se lastimó la rodilla., No sean misóginos, también las mujeres pueden estar con nosotros viendo el  alguien nos debe servir la botana y la cerveza., Amicos, no es a huevo ver el  ni tuitear el respecto eh, si tanto les caga pueden hacer otra cosa., Como cuando sales a desayunar en Nuevo León., Hoy en el Super Bowl:
Comercial
Comercial
Putazote
Pañuelo
Lady Ga-Ga enseña el pito
Comercial
Tom Brady hace trampa
Comercial
Comercial
Fin, Estimado lector, ¿donde verá usted el  esta tarde?, Ya van de pinches vendidotes, es día del bendito  respeten pinches hambreados.",1
298,"pelotudos somos todos, y la gente te banca por que sos de lo mejor que hay asique deja  de romper la pija te amo, De naranja a amarillo, bien, en 24 dias nos vemos🙁😔💔💕, Increíble lo que extraño a Martina Y Florencia, Que ganas de estar en Santa Fe yaaa, Que ganas de star en Santa Fe yaaa, Necesito descargar una canción y no puedo, si alguien se ofrece es bienvenido a, Décimo día 💖👙☉ @ Altos Del Sol, Sos asi de cortante con todo el mundo?👎 — A veces si y a veces no, Tenes alguna idea de quien soy? — Nopp, Ccds o urc? — Urc y en hockey colegio, Me da risa que solo te digan cosas de tus tetas, a ... — Muchísimas gracias!!!💖, Que deporte haces? — Handball, Sos de salir al boliche, juntadas o quedarte en casa? — Juntadas y quedarme en casa a, Cuantos años tenes? — 15, Extraño a mis hermanos 😭, otro más 🙄🙄🙄, Que se hacen ilusiones con tu tetas, son de la crew... — Jajajajaja te amo, te hablan de las tetas jajajaja que carajo tiene es... — Aw💖, Somos un asco con la plata Florencia y yo, Expectativas para el año? — Haber mejorado en el deporte que hago para fin de a..., cortala rubia mal teñida, Definitie en 5 palabras — N e g r a bue, que se yo, Cuales son tus medidas de tetas? — No me acuerdo, Estas orgullosa de esas tetotas? — Jajajajaja que onda man, Entrega las tetas — Son mias, Alguna vez me vas a dar bola? — No puedo darle bola a alguien que no se quien es a, Has buscado alguna vez un hotel en internet? Has vi... — Que idiotas que son, Que aburrimientoo, Áspera va a estar la final, Me vas a daemr bola alguna vez? Quien soy? — Jajaja no se quien sos, Te arrepentis de algo? — No hago las cosas para arrepentirme después, no sir..., Que ganas deque me habilites esos labios😜🤑 — Ay jajajaja, yy alguna persona te gusta o te parece linda :$ — Hay mucha gente linda a pero gustarme nadie, pporq ro se va?? — Ya se fue, y se fue por cosas familiares, Te va bien en el colegio? — Sii, ósea no me va mal pero qsy, Wacchina que onda esas 105 — Acá andan, exacto, esa es mi situacion con magali, está es mi explosion (sabes de que hablo magali)",0
299,"Toledo negocio la Interoceánica del Sur sobre un costo de 800 millones de dólares. 2.5% es la coima que cobró y que lo llevaría a la carcel, Beto Ortiz: La caída del inca y ojalá del ""sus ayayeros""  vía, Porque siempre le pasa esto a la gente buena, Basta de creer que todo se soluciona con cemento, Relaciones intersectoriales público-privadas en Gobiernos Subnacionales, Deplorable la actitud de todo ese equipo, Entre tantas noticias de calor, lluvias, huaycos, delincuencia, corrupción, encuestas  y desgobierno, me pregunto q nos falta: un temblor?, El hombre más feliz del mundo, Agraria.pe | Exportaciones de cacao por parte de Acopagro crecerían 20% este año, Un cura, el árbol de la quina y una cooperativa  vía, Beto Ortiz: El antiperiodismo y su lacra ( vía, impresionante foto de Iquitos saliendo del sol, Más actual que nunca: El corto q se burla del muro de Donald Trump y es furor en internet - Infocielo  vía, San Martín: Lamas, la tierra del cacao  vía, La resurreción del Padre Abad  vía, Periodista informa que habría 314 políticos peruanos involucrados en el, Bigotes en remojo, la columna de Héctor Villalobos  vía, Carlincatura del Martes 24 de Enero de 2017  vía, ENTREVISTA-Colombia produciría 14,5 mln de sacos de café en 2017, récord en décadas, Los riesgos de comer carnes poco cocidas .. y ahora? vía, 36% de la producción mundial de cacao se concentra en territorio nacional  vía, Cine gratis para niños y al aire libre en Miraflores  vía, Que tristeza leer esta noticia. Estuve en Guatemala cuando este presidente fue elegido. Pobre Guatemala, Cultura: Los libros que ayudaron a Barack Obama en la Casa Blanca, Cuidado. Niebla en la costa verde, 177 kg de droga en el VRAEM es ""casi nada"" comparada con las toneladas de droga que ahí se producen, A la cárcel los corruptos de ayer y hoy.  vía, En el país de la cumbia ya van dos detenidos, un ex-ministro y ahora un Senador. En nuestro puro bla bla, Esto ya parece un comercial de la botella de aceite",1
