tid,text,gt
304,"Dolly Parton’s Stairway to Heaven is amazing., Amazing. Put on the headphones and dive in.  Jimi &amp; Faye, Pt. 1 by Romare ♫, 20 great news stories you weren't told, So goooood!  The Blame Game by HVOB, Winston Marshall ♫, Surprise snow, U Can't Kill God by Todd Terry ♫, The 90s are here again., This made my day! Nation’s zoos battle it out with adorable animal photos., The House Made of Newspapers, It's amazing to see such a large gathering of like minds in search of accountability, freedom, ratification, affirm…, 60% of all non-human primates face extinction., World IA Day Vancouver 2017, Relaxed from an amazing weekend of home cooked meals and a fireplace., One day I want to steal someone's status verbatim and see if they notice., Happy Friday!, Inside a snow globe, Physicists have observed the light spectrum of antimatter for the first time., I'm moving past being worried that we're going to ruin this planet to now feeling sure that it will happen. This i…, Such a good ad! Drive phone free everyone., If you know Cyriak you know things are about to get weird. Awesome video for Meow the Jewels, which is a side proj…, Awesome animated video showing worlds inside of worlds., So excited for the new Planet Earth!, First Dinosaur Tail Found Preserved in Amber, Lemon buttercream and mince pies!, Christmas pie making night!, May all of your Snow Day stories today be as triumphant, Good morning, “Times of stress are signals for growth.”, Another stellar video from OK Go – The One Moment – Official Video, This mix by Silence is making my Friday!, Reflection, Crystal Birth: A Beautiful Timelapse of Metallic Crystals Forming in Chemical Solutions, History repeating itself, AN AMERICAN TRAGEDY, I'm still so amazed that I get to live in this technological age. A Material From Shapeshifting Planes Could Heal …, This mix is making my day! BIS Radio Show  with Mano Le Tough, Black Mirror Season 3 is out! The first episode was fantastic. If you don't know about Black Mirror, watch them al…, When I find a new favorite pen:   via",1
305,"Why are you sharing Santos propaganda? This is inappropriate for a senior public servant and decision maker, To be honest I hope this whole Trump trolling Trumble / Turnbull schtick continues., would buy 100%, So excited to watch Venus v Serena  final! Greatest of all time!, Excellent. What a little champ., When is a $1 billion loan not a loan? When  probably won't pay it back., Spying fallout: East Timor to tear up oil and gas treaty with Australia  via, ""The rocks, the winds, the land - they are living, breathing things that deserve timely and lasting protection."", ""A few days ago a nurse in IHMS told Faysal he was fine and didn't need medical treatment."" Now he's dead, Australia, the debtor's prison, Deserved acknowledgement for, This is just awful ""Domestic violence hotline 1800 RESPECT flooded with complaints after system changed"", Important work from  $100 million payday for $1-an-hour staff with disabilities, Beyond the pale, Santos signals possible  exit from Narrabri project threatens Great Artesian Basin, Dangerous stuff banned in Queensland, UK, Scotland but  going ahead in South Australia  Not too late…, Brilliant. Women filmmakers storm the AACTA awards red carpet dressed as sausages, shouting ""end the sausage party"", but fully automated train &amp; trucks, everything built overseas - trains, trucks, port, rail with $1B of public money, dude, take kids on holiday to Qld to stop the  mine, way more useful in  flight than flying to North Pole, oh come on, mining thermal coal until 2078?! Not gonna happen, Premier  “you can’t get the smile off my face” helping  mining billionaire wreck the, Premier  has a ""Queensland-first"" jobs policy w  today but coal trains, wagons, trucks, port to be built overseas, Let's not, then  'It’s not critical':  says it doesn't even need controversial $1 billion govt loan, My grandparents' hometown, but sadly irrelevant if she's doing everything to make it happen for billionaire tax haven abuser",0
306,"Great news, News we can believe in, For sure, You have to spread the beyonce news though, But levels are subjective and multi faceted so I'll say no, Because that's how most frame ""levels"", Very likely if we are only speaking professionally, Since nobody wants to give you credit shout out to Sean Carter for being team, Chance of having twins about to sky rocket in google search, He ain't really say this, but the bar still 🔥, ""Yeah I pulled up in a yonce colored benz, but I ain't pull out so we could have twins""-, Shoot your shot 🏀, y'all got it, Y'all can't have twins, y'all dumped y'all man after lemonade 😭, Round up your GPA employers don't ask for your transcripts anyway, Involved parents, financial stability, emotional support all of these play a big role in student achievement, I learned that first hand when I was tutoring kindergarteners a few years back, same school different levels of achievement due to home life, Schools are not the main factor behind student outcomes to be honest, home life matters a lot, If she thinks proficiency should be the standard she should realize external factors play a bigger role in student achievement, Because using proficiency as a standard way of evaluating will negatively impact rural/urban schools a lot, Hopefully she learns the difference between the two and votes in the favor of using growth as a way to evaluate schools, The kids don't deserve this, The same Devos, that didn't know the difference between being proficient in a subject and growing an understating of a subject, The republican senate is going to confirm Devos, wow I feel bad for K-12 education right now, 👶🏾👶🏾👶🏾⚡️ “Pharrell Williams and Helen Lasichanh welcome triplets”, Going to be part of their winter batch, “Welcome, ACLU” by 

YC funding the ACLU, interesting!, The 6 biggest things to look for in Snap's IPO filing this week  via, Looking at the first black woman president right here, Now this is interesting, Enough is Enough LinkedIn has some work to do",1
307,"still the cutest gif of him EVER, ""I can't talk about what's happening right now b/c I'm a (job/career title)"" you can't willfully do that anymore silence says everything, I have a very intense love for kyle lowry right now, I am just so stunned at that entire exchange oh my god they're LITERALLY not listening to jessica at all when that's what they're preaching, some don't get to choose how you're treated regardless of any changes you try to make for yourself or project to others, ""I want to inspire other people to know it's a choice"" I am literally shaking b/c there isn't a choice for some people, why ... the hell...... do people not believe and listen to others when they tell you their own experiences?, I READ ABOUT THAT so sweet of corey to bring his friend to meet his dad!!, Corey said that?? omg that's so sweet they really do love each other, HE NEEDS TO COME BACK TO TAKE CARE OF HIS SON, I feel physically ill, or this, yes but i've also been looking at many dick things!! *clears browser history*, why are dick related items so expensive to ship!!! I just wanna treat my girl, finally got tickets to that damn MUJI pop up shop I need some pens lmao, I STILL GET CARDED BEAT THAT!!!, HAPPY BIRTHDAY  AND WELCOME TO THE OLDIES CLUB, I FEEL PERSONALLY ATTACKED RIGHT NOW, do you ever regret letting me know of how his existence agonizes you 🤓, and now they're playing Hayley's procedural show 😂, omg they just played CATWS here for the first time on TV and I just missed it!! 😢, I love it already 💖 looking forward to seeing the full piece!, are you drawing coffee shop AU!!!, is this not us, I'm never staying up until 5 am again oh my god how am I gonna stay awake during CNY dinner tonight, most adorable speech goes to  💖💖💖, OK this entire fifth set has rejuvenated me, I don't care who wins anymore I just wanna go to bed tbh, my cousin and I are just exchanging ""IM SOOOOO TIRED"" texts at this point, STEPH CURRY IS NOT REAL HE CANNOT BE REAL, don't worry I'm bringing 100000 of my closest friends to fight him",0
308,"I got up at 1.30am AU time and just made it to the office in Sydney already a 9 hour day &amp; it's only just beginning!, woohoo you are on Twitter!, The number one thing you can get from social media is networking - instant connections!, What's your ULP Unique Life Purpose Statment? Carry it with you! Be clear on your campaigns!, Awesome talk  make sure your recruiters love what they are doing!! If you don't like recruitment find people who do!, People want purpose! Live the values!, The evolving role of HR Advisors - what a journey! How will HR make the world a better place?, The wonderful  launching the HR Advisors Conference in Wellington!, is it more full days ahead of no service or sometime today? How bad is it? What's the worst scenario?, what's ETA for getting mobile back up and running! Still no service!, same husband fine on Spark and me service dropping unable to get calls or emails, Happy Anniversary weekend! Nice to have a day with family as work beckons tomorrow!, Ethics — the next frontier for artificial intelligence  via, Thats no good! Crazy storm!, We all need time to relax with friends!    and lots of wind today!!!! Cheers!, Ovation of the seas dwarfing Devonport wharf!, French workers win legal right to avoid checking work email out-of-hours, Thank you for sharing your story! So powerful are our words..., Happy New Year everyone! What a great last day of 2016 here at the, Kiwi Summer on the water! Beautiful day!, Real story of Cinders - Once were warrior, taiaha in hand, erotic battle &amp; ultimate rescue of pretty woman from the ghetto., happy holidays Paul! Have a wonderful Christmas and great New Year! See you in 2017!, It's a stunning day on the Waitemata Harbour!, Finland Will Become the First Country in the World to Get Rid of All School Subjects  via @, It's rocking here in Fiji with support for, Blatant and endemic: Illegal 'volunteer' labour rife in NZ's accommodation industry, Stop  and  seismic blasting for oil in NZ's oceans   via",0
309,"Hi Rylan.pretty please show a quick clip of  when they had the rave in the snug., WTF IS GOING ON  GONE WHAT A LOAD OF CRAP, is beyond stunning.aruging in his shorts hot hot hot, That's an awful shame most lovley man, 3 people unfollowed me // automatically checked by, one person followed me and 2 people unfollowed me // automatically checked by, 2 people followed me and 2 people unfollowed me // automatically checked by, Nice one delighted, 3 people followed me // automatically checked by, it wud b hard 4 Linda to be on the train as Sharon just said.its Shirley Tina and their mam, sorry to hear this news.wishing Babs a speedy recovery.sending her lots of luv from Ireland xxxx, Terrible thing to  is a mother, one person followed me and one person unfollowed me // automatically checked by, Donate a tweet a day to  Click the link and become a supporter  ☞, Hi Whitney.cant wait to c it here in Dublin Ireland.xxxx, FOOKING DEADLY BYE CHLOE, O YES THANK U WHAT A TASTY LOOKING VIEW, one person followed me // automatically checked by, Shocking Day 4 America.watching  show the previous Presidents and then the clowns pic is shown.💔💔, Translation to Chloe get away from me says, one person unfollowed me // automatically checked by, What a fab shock result.luv it, FFS HOW EMBARASSING TERRIBLE SHIT, Pass the sick bucket, one person followed me and one person unfollowed me // automatically checked by, Poor James C has zoned out, Step away Chloe from the perfection that is, Just got the best pic from my bro  with    .thanks lads, one person followed me // automatically checked by, naughty naughty 😉, 2 people followed me and 2 people unfollowed me // automatically checked by, 2 people followed me and 2 people unfollowed me // automatically checked by, There's a rave not to miss  in his towel yes please, one person followed me and 2 people unfollowed me // automatically checked by, thanks 4 replying Drita.will Defo b placing an order soon.u have made my day tweeting me xx, Hi Drita.is it possible to order ur clothing products here in Ireland?",0
310,"Quick  match wrap here. One word summary: AWESOME, WHAT A SUPERSTAR, wow that is crazy indeed, Oh wow.  you are a superstar, Yeah, they charge like a grand or more don't they? Too much. But early on, I was a Mundine fan. Dude lost me, Funny, I saw the women's Australian Open final listed as just ""the final"" in the Saturday TV guides last week. Be nicer, It's not ""women's footy"". It's just footy, Not the Rocksia, the Banksia or any Rockdale pubs, But I'd rather eat a kebab off the pavement 12 hours after someone dropped it than watch, Thing  TV producers should do: put player names on screen when they're lining up for goal. Help us learn., So get this. I live in Anthony Mundine's part of Sydney (St George area) and NOT ONE PUB IS SHOWING, Can't wait for  tonight and a big thanks to  and  for their thoughts in this preview, I'd check my twitter feed before you accuse me of that. I may make dumb jokes but I'm no plagiarist, smells a bit that way, doesn't it, I will study this dumb deal!, I'm still a bit off Taronga Zoo after the zookeeper who punched the kangaroo but HOLY CRAP THIS IS RIDICULOUSLY CUTE, It's not often our editor-in-chief  has time to write a yarn. When she does, readers flock to it, Just saw a rivercruise ad in a Fox Sports story on the  fight. Says it all about the age of the combatants and viewers, Well, given that Trump owns his soul, ""Trumble"" is actually a pretty accurate composite of Trump and Turnbull., Hey  I thought you were in a deliciously feisty mood on Fran Kelly this morning. Was good radio, Do you believe it?  agreed to take thousands of fake celebrities to their fake jungle. Why? I will study this dumb deal!, yeah it seems like the fight has been a little hard to sell. Surprise, surprise, Do you believe it? They thought thousands would want to watch the  fight. I will study this dumb deal!, Trump to Turnbull: ""You're fired!"", I'm only retweeting this cos everyone else did",1
311,"or here, So where would we put it?, Received my  place today, chuffed to be riding for  and facing my big challenge of 2017! All for my boy!, Been looking for  in  for over a year  Let's hope 2017 more successful 🤔, not quite sure it came across like that on film. Offer empathy..definitely, help them...definitely!, I cannot believe  apologised to the refugee making out its British fault the state of his country?!?!   really????, happy birthday Curon, Is it just me that thinks  is odd? Why does everyone rave about her? The most awkward looking middle aged woman. Is this UKs talent?, Massive respect to all retail staff receiving 000's of orders everyday along with 00's of complaints from people., oh I don't think he was very business orientated, not sure I could take him serious!, ""Get back to Dublin, get a spray tan and conquer"" 😂😂 sums him up completely..bless him, Oh dear Katie, you don't know what Wales have planned to compensate for the ruling..do you?, Ha hope Abbie doesn't see this!! She'll ask why we didn't have. 20kg on it!!!, Love a little prowler activity!, I am there... somewhere!, Possibly the worst  week.. EVER! Really guys, marketing is not your strong point!, Tell me why I don't like Mondays...., Toys R Us to host half-term party with a treasure hunt, LEGO building and giveaways | Nottingham Post, @ Garth Mountain Pentyrch, Aww bless him 😔, Top of     @ Garth…, Think I need a real medal holder rather than using my wall art!!…, My Gorgeous   ❤️💕❤️, Another year..     @ Cardiff Castle, Let's  tomorrow, we got this, ignore! You know better!, yeah sorry guessed that, twitter is not the place to be of you easily take offence, you know that 😉 try and ignore x, that sounded awful then, I mean the sparkly boys were awful, regardless of sexuality they really are talentless!, irrelevant, they're shit!, I think Steve may have his own reasons but I wish they didn't stage it as much as they do, it's makes a mockery of viewers.",0
312,"Hi Kenneth, that's a question for all Macra members to mull over for the next 10 weeks :), 'Farming is my calling' -  Queen of the Land  on 'whirlwind' victory and building a herd, He turns photographs into pictures, ""There is a need for a young voice for young farmers and rural youth. I am the best person to be the voice of our members"" -, ""I understand the challenges Macra faces and I will hit the ground running"" -  presidential candidate, ""We need a leader with deep knowledge of the ag sector and a good working relationship with those in it, I've served my time"" -, ""Macra is tired of dark suits and dull documents. It's time for colour, it's time for  - former  President Thomas Honner, kicks off her campaign for the  presidency with full house of support at Woodenbridge Hotel, Wicklow, In today's Farming Indo: Cash-strapped farmers face another money blow as machinery insurance rises by up to 30pc, Bord na Móna CEO Mike Quinn on his quest from working with Apple co-founder Steve Wozniak to harvesting midland bogs, Hi there, I'm a journo with the Farming Indo. I'd like chat about your Milking of the Goat Festival - please follow for a DM., In this week's Farming Indo: A great read by  on top women running 10pc of country's livestock marts, In this week's Farming Indo: Suckler farmer &amp; Westmeath GAA star  bids farewell to 'treasured' ag column, Thanks Hill 16 :) It was a pleasure to be in the company of so many extraordinary women., Farmers say they're owed over €1m from meat plant, Vulture funds closing in on hundreds of farms, Tipperary family to host special 'Farm Open Day' in memory of mum, Josie, who lost her battle with cancer last year, Hi Muskerry, hope all's well. Please send pix of the Capers semi for our next Farming Indo. Email cmccormack, In today's Farming Independent: Agri budget underspend hits €86m, new Exchequer figures reveal, In today's Farming Independent: 'CAP is not a social welfare policy,' warns MEP Mairead McGuinness",0
313,"onthemark24's photo, jbeanwilcox's photo, Super Bowl LI: Tom Brady and Patriots Score 25 Unanswered Points - Take it to OT, Five Behaviors You Must Practice To Cross The Leadership Threshold, Irony is that none of these people would be able to do these marches in other countries, Five Behaviors You Must Practice To Cross The Leadership Threshold via, Where was the marching when Obama did it? Talk about ill informed., Talk to me about being a soldier after a tour in the stans, sit your snowflake butt down. RLTW, Mayor Murray please stop with the moral equivalency to what a democrat did to the Japanese. Obama did it, why you m…, livesuccessfully's video, 5 Personal Leadership Lessons from Benjamin Franklin, 3 Crucial Reasons You Should Buy a Home Before 2017 Ends, 3 Crucial Reasons You Should Buy a Home Before 2017 Ends, Want to learn how to buy a home and not have a mortgage payment? Call me today!, Is There a House in Your Retirement Plan?, Five 'Leadership Tools' That Are Really Crutches For Lousy Managers via, Great organization with a really special event coming up this Saturday.  A must attend if you value the arts in the…, The Neurochemistry of Power Conversations | Psychology Today, 4 Psychological Reasons You Aren’t Attracting Success Into Your Life  via, 7 Ways to Persist When Everything in You Wants to Give Up  via, Top 10 ways to ensure your best people will quit, Trump Offers Father Down on His Luck $10,000 Check at Inaugural Event - Breitbart, Loving our local heroes!, We should be better than this!, First sign of humility in 8 years, Leadership is when the people and their success is put at the forefront of your agenda., Love the fact that our new president is putting the focus on the American people and not on himself., Feeling hopeful about the new President, disappointed by all the paid for bad behaviour, american_exceptionalism's photo, Anyone but me is the Hillary excuse, The Renovations That Will Pay Off the Most for Your Home in 2017",1
314,"Me: *talks to five boys at once*
Also me: I'm so lonely., It's hard to tell what's real and what's fiction today as wild... More for Gemini, I can't believe it's February already..., It's as if a sonic frequency is vibrating all the pieces in yo... More for Gemini, Healthy self, heal thy self., This is perfect... 💕, The groovin' the moo line up is mainly triple j artists and I don't know how I feel about it..., The video of Winnie the Pooh dancing to Pitbull is my favourite thing on the internet right now., Looking at the world through curious eyes is a gift unto itsel... More for Gemini, Not being funny or anything, but is it possible to overdose of multi-vitamin vita-gummies? They're so god damn tasty., AW BLESS, If you find your way back I owe you a beer..., Fuck with his friends... It's the only way., You're ready to rally all your comrades and lead the charge on... More for Gemini, You're thirsty for knowledge and you're willing to journey far... More for Gemini, You're happy to throw yourself into your work today because th... More for Gemini, I just wanted to let you guys know how proud I am of you... Keep doing you. 💕, I feel like the whole world has been lifted off my shoulders... I'm blessed., ok sweet, thank you so much for your help!, ok cool so there's like no way you would find this offence if someone were to look me up? I can still get a visa and all that?, yeah that's the one!, Like will the offence be bought up again or found later? Or is the whole point of a section 10 is that there is no record of it?, Can someone who studies law please help me? If I request a section 10 in court and it's granted, is my charge 100% off my criminal record?, I've been living off 3 hours sleep but I've been too fucked to notice., called it months ago HAHAHA, That shit was predicable as FUCK though..., I FUCKING KNEW IT HEY, Thank you 🙌🏻, Actually pleased with the  this year., FUCK YEAH CALLED IT, Others may wonder what's wrong today as you're not quite actin... More for Gemini, YO WHAT A TUNE  WTF MAN?!",0
315,"Hanging with my niece who always makes me smile., Go  go x, Friday cha cha cha!, Menopause rehearsals day 4!, Fab  body bal class by Tine Bogsted in  this evening. Love the new moves., Look what arrived from my friend as I embark on  UK tour.Having a quick flick…, Day 3 of  rehearsals in full swing., Tweet Tweet, You're flying already  x in Meno rehearsals day two..  x, Yay, congrats x, You need to direct this., Hi lovely  fab job on Masterchef.. talented in every way! Miss you loads xx, Wrapped up warm and on bus number 1. First day of Menopause 2017 rehearsals, Can't wait to hear  tonight in, Stunning production, congrats to everyone involved., Nephews birthday gifts purchased, coffee needed!, Humming this all day in prep,, I heart, Listening to beautiful music and reading inspiring words on this sad day., Coffee!, I heart booty ( ) x, What a stunning production of Cinderella  lavish,fab live music/singers epic dancers with choreographery by, Cinderella time at the beautiful  break legs all x, Pass the gin. Long day 🍸, I laughed so much  teehee, going to watch it again later. 😂🎉, My morning tunes with a chai tea and  an easy commute, happy Monday., Happy first day    💃🏼, New notebook and lunch packed-so excited/butterfly's. Bring on tomorrow. (LET IT SHINE. Show tune for every moment), Will my phone work today  ???, So excited to see  Cinderella in the stunning  ! Break legs  and all x, Stunning performance  this afternoon. Adored ZaZa, she is stunning!, So excited to see  be FABULOUS in at  now., So far today is a thumbs down BUT it's early and I'm going to turn it around-even if nobody can contact me. 🙄, Ugh  it's 8.08am &amp;I'm annoyed all over again.Maybe better training for staff on phonelines so this doesn't happen to anybody else., your staff have told me different things and never told me this would happen until he poor guy explained it to me yesterday. BOO!!!, Turning my phone off with out any warning-The ""issue"" has been solved but I'll be phoneless for the next 3 days-not good enough.",0
316,"Weasel., In other news, global  extent on the way down again, Arctic having another hiccup., DB said he employed a strident female vocal to break down a particular kind of sexist attitude regarding Japanese girls &amp; women in general, ""To be insulted by these fascists
It's so degrading
And it's no game""
- David Bowie (1980), The raccoons have the right idea..., yeah, death knell for the Nats hopefully, gotta move with the times, bro, Doubling petrol prices wouldn't be such a bad thing., This will help lock in the Trump legacy of mayhem for oh, about 10000 years., This is truly frightening., ""Currently working on a white paper"" -, “If everything seems under control, you're just not going fast enough.” - Mario Andretti, ""Champions of the marginalised shining on the world stage"", Spot on! Christian Leaders Denounce Trump’s Plan to Favor Christian Immigrants, Excited to have artist Diane Burko speaking Sunday 12 Feb as part of the   Cryosphere symposium!, Go Charlie!!, Donald Trump and Theresa May: that special relationship, And I guess that I just don't know..., ""And all the politicians making crazy sounds
And everybody putting everybody else down
And all the dead bodies piled up in mounds"", Don't hold your breath, Trump’s ‘open mind’ on   is turning out to be a hoax, Trump’s erratic first week was among the most alarming in history, Leaving the US on same day legal immigrants being stopped from entering. This not going to end well., Denial ain't just a river in Egypt..., ""We gape at dead cats, but the wolf is at the door"", Keen to support AR6 nominations from female scientists, from NZ and everywhere., no hiatus here..., exactly. This is the opposite of what to do, to really make America great (again), Why ‘1984’ Is a 2017 Must-Read, but there were more cows at Trump inauguration than at any inauguration in history. Period., STOP PRESS: Trump is wrong!, Only one degree below normal, yo., , Just got a copy of  by David Schultz - full of good advice!",1
317,"Good night of drinks and all you can eat wings. Will be sad to leave the Kathmandu Willis Street…, that season finale was such a great swerve! *JawDrop*, definitely was a great show, Enjoying one final view of Sydney (home away from home) the only way you can at an airport, with…, I promised you I would get a  juice, Spent @ CityFitness, I promise you this time next week this will be a  juice in my hand, I promise you next week this will be a  juice, Motivating myself to produce more graphics like this now I'm not in school. I love how art can…, There's a big wide world out there I need to get in. We have got to bring this thing together.…, There's a big wide world out there I need to get in. We have got to bring this thing together.…, New Gambino. So Hype., Calm before the storm. Big 7 days ahead. This time next week I'll be done with study. That's…, Tell me great creature of wisdom. What is the key to good design?
""Koala-ty over quantity"", Assignments can wait a few hours I suppose, All settled in ready for main card, Having Instagram followers but no posts, So nice seeing mum and dad again. Have fun during the rest of your time in New Zealand. Love you…, Thanks  for introducing me to  think I found a new get up and go album, Honestly  is one of the best shows going right now. Big ups to  for his creative genius. Invisible Car!? Brilliant!, , Of course people cheer for Styles. He himself says he's ""The Face"" (that runs this place), The slow burn of a Rollins face turn should be great. Nice foundation laid here, Here we go, The ultimate of  this time ten years ago I was deciding what to do with my life after…, what a great fight!, Nice @ Welington Waterfront, bit of Dallas Green on the road to Bakersfield??, I came for the wrestling gifs. I stayed for the Naito, ""Sometimes three deep breaths can change everything"" - The Mother, Honestly this is what they should have done with Reigns at Mania 31, @ The Roundabout Bar and Kitchen",1
318,"Feb 17th in Dallas: An Evening with Roxanne Dunbar Ortiz 

Tix $10, lets rename the mag Mother Jeffrey, me too :( I'm sorry, This guy is way to excited and ready to blow stuff out of proportion, RIP ollie's freedom, i don't want to sound like a lena dunham lib but damn. even my friends are v guilty of this. hate., it is RIDICULOUS how much knowledge and authority men think they have when they are dummies. they talk sooo much, Oh my god I have a student whose dad's name is Roy and that is her middle name omg why would you name your daughter ROY, I stepped off the curb at the vanpool and tried to load my own suitcase. STAY ON THE SIDEWALK, it was about a full minute before I realized he was speaking English, he was just from LI. I was like ""Im foreign"", the first time I went to ny I flew into LI &amp; an airport worker yelled at me &amp; I literally couldn't understand him, I have actually been to queens but not Brooklyn, will queens is NYC, yeah I v strongly dislike slack (and most group chats, men should stfu), I joined and someone was immediately like ""who the fuck are these people are the even members"" and I never went back, I am the governor of Chicago, Cornyn's VM was full two weeks ago for me, Thank you Republican susan collins, author of the hunger games and someone who cares more about education than some democrats, that sucks, they take a % cut?, it's twins so obviously IVF. Still volcel., It is taking all of my emotional strength not not pack up my office and quit my job w/o notice every moment of every day, -ass mealy-mouth milquetoast spineless capitalist garbage paralyzed incompetence, y'all are all trash and your entire fundraising/comms team needs to go. stop fundraising on your weak, it is her RIGHT to remain there until death, how dare you suggest she not exercise it, Im this guy, i get being scared to - i couldn't do it! but, you are w other expats doing the same thing. you have social media still.",0
319,"LVP is so loyal to you, she is a good friend, i loveeee your hair 😍, THANK YOU, turtle, please play some ARAM to learn how to dodge skillshots. Thx, THANK YOU &lt;3, does that mean  is coming back?, you're a god, the play maker god, can you come  back already?, TSM bot lane is really weak, what a roller coaster ride, your naut hooks are awful, Clown Fiesta from TSM, let's go boys, Trump is president and TSM doesn't even look like a playoff team. Feelsbadman, It's going to be a rough season and I am not ready for this ride, where's the video where you're going to explain why you settled with WT?, i like your optimism but I have to lower my expectation this season :\, TSM has taken a step back, and it's disappointing to watch, I AGREE. Stassi who are you to call Lala out when you left the show and literally shit talked all your castmates?!, PREACH IT GIRL, I love watching you basically telling  to fuck off and quit being so dramatic about everything, yes and it gets super intense at level 9. Every man for himself., editing doesn't send psycho text messages so..., you're a horrible person. And it's not the edit, it's your trash personality., what happened to you? You were a dramatic bitch this episode., THANK YOU, following because the twitter page only seems to bash you LOL, DAMN, U SAVAGE GIRL. Wish i could tweet this to Eileen, wish i could vote for more than one person :(, If I get another season of housewives against LVP, I will start a petition and riot  Do not mess with the queen., Lisa, you are QUEEN! Never change because I love watching you on RHOB &lt;3, True. I don't get why  would take the position since it's obvious he's a downgrade from, WHY  what do you think of this? I am so disappointed., bitch you slept with a married man, u have amnesia or something?, please don't let it be  as adc for spring. PLEASE :(, your twitter page makes my day :), hey weylie, when are you going to upload a video on tattooing your eyebrows?, EXACTLY, what's wrong with wanting a top tier ADC who doesn't choke on the international stage?",0
320,"unfortunately, they say those with more reptilian brains can beat a polygraph. So... you see where I'm going?, I cannot ❤ this. All I can do is retweet in disgust., that's what fingers are for., I'm buying pizza rolls as we speak., my gut reaction is to run., Congrats  for Sat. Night Live. I think we saw the real you. Epic monologue., this is where beauty and horror meet., They can finally stop the annual Whitehouse paint job, I thought you were going to say Idris Elba is coming to the Apocalypse. Because then I'd be willing to go too., so fucking fabulous., It was mostly economic. Slave labour makes you a lot of money., ""about to""? It's already happening., actually he's one of the lizard people from 'V'., my heart hurts., he doesn't cut it. He files it down., I'm still waiting for Richard Armitage to knock on my door and sweep me off my feet., I bought it on vinyl. Because I was there when most of those songs first came out., how do you know that I'm not?, I watch this every year. Family fave. Still pee every time., I have so many inappropriate retweets for this I can't even begin., either way I'd gag., gee, thanks Gervais. Because living near the U.S. border isn't bad enough., that's not possible. There is nothing inside Kelly Conway's head., ""Forgiveness
Is more than saying sorry""
Which makes no sense., Love that movie: Darla!, Over and over again. I'm waiting for my candlelight vigil. Please send prayers., Staying home and hiding., A party with only 40% of the vote should not be in power. It's pretty basic., Omg. Epic phone case. That's it. I'm following you, kid., goodness, you're looking very 'Cabaret' these days., So very disappointing but in no way unexpected. Talk about impeachment., love. Love is enough., or calling it 'mankind' instead of 'humanity'., you need to find yourself a Christian Grey type to take care of you and love you forever in exchange for kinky sex. Easy peasy., eventually, yeah. But not right now. Just breathe., then I'm FUCKING CRAZY!!!, This is awful. I think we're all hoping for a miracle., we need pics.",0
321,"maxieboy04 visiting Poppy in hospital and catching up on some satire, hairbytenille aced the shave today, Should be easy to spot me in a crowd, When you get to the hairdresser and your BFF is here  sobert28  This also…, Breakfast with the daughter (@ Henri Marc in Penrith, Nsw), Soon. Just finalising Gallipoli school contacts and activities for different age levels plus support for teachers at both ends., awww thanks. Was super nervous doing every single one. So different to webinars. Should we do them again? If so, what theme/idea?, This is the blurb for The Feed, a dystopian novel that might one day be more fact than fiction…, I hope someone gives education systems enough warning for this one. Will be quite the shock to…, Starting to get a bit science-fiction-like now, I want a red one, Will this be pretend or real in 20 years?, Online friends might take on a whole new meaning, The Futures Room at  with its future predictions. More to come!, When an awesome  short welcomes you home, Bye bye jumper. It was lovely hanging with you for a few days, Last flight for a while. Looking forward to being home for a while. I have now visited every state and..., Woo hoo! I'm sure I will see  avengers flying all around Tassie soon :), I'm at Hobart International Airport in Cambridge, TAS, A bit of fun at the Tasmanian Museum and Art Gallery before I fly out, A bit of kulcha before I leave town ;) (@ Tasmanian Museum and Art Gallery in Hobart, Tasmania), Noms (@ Flippers in Hobart, Tasmania), Pumped for some super fresh f&amp;c, sure am dude - any device, anytime, anywhere, You know you're gonna be friends with Hobart when a rainbow shows itself, unbelievably cold and fabulous, Dining solo is best done with wine and haloumi (@ Grape Bar &amp; Bottleshop in Battery Point, TAS), Quick bag drop off before exploring. What should I do Hobartians? (@ Hotel Grand Chancellor in Hobart, TAS), Loving the spaces, food and view at the Tassie DOE Professional Learning Institute, along with…, Breaking the fast (@ Mures Lower Deck in Hobart, TAS)",0
